"","date","File.Name","Dataset","aid","Count","Minimum","Maximum","Range","Mean","Standard.Deviation","Variance","Upper.Quartile","Upper.1.5.IQR","veg_index","Lower.1.5.IQR","Lower.Quartile","min_temp","max_temp","Temperature","Dew.Point","humid","rain","wind_speed","wind_dir","visibility","pollen_count","day","month","year","fyear","ds","logvalue","season","pollen_cat","mintemp_anom","maxtemp_anom"
"977",2013-10-04,"MOD13Q1_006__250m_16_days_EVI_doy2013273_aid0001","_250m_16_days_EVI","aid0001",607,-0.0339,0.6321,"(-0.0339,0.6321)",0.2112,0.1166,0.0136,0.2854,0.503,0.1988,-0.0339,0.1258,14.9,18.1,16.3,10.3,67.91,0,44.6,174.43,10,6,"04","10","2013","2013",277,1.94591014905531,"In season","Moderate",3.41132560437988,6.61132560437988
"978",2013-10-05,"MOD13Q1_006__250m_16_days_EVI_doy2013273_aid0001","_250m_16_days_EVI","aid0001",607,-0.0339,0.6321,"(-0.0339,0.6321)",0.2112,0.1166,0.0136,0.2854,0.503,0.1988,-0.0339,0.1258,12.1,15.1,13.5,8.5,71.83,0.2,41.2,179.29,10,3,"05","10","2013","2013",278,1.38629436111989,"In season","Moderate",0.53563723893976,3.53563723893976
"979",2013-10-06,"MOD13Q1_006__250m_16_days_EVI_doy2013273_aid0001","_250m_16_days_EVI","aid0001",607,-0.0339,0.6321,"(-0.0339,0.6321)",0.2112,0.1166,0.0136,0.2854,0.503,0.1988,-0.0339,0.1258,9.1,17.1,14.3,6.3,59.13,0,44.6,163.54,10,2,"06","10","2013","2013",279,1.09861228866811,"In season","Low",-2.53946241338222,5.46053758661778
"980",2013-10-07,"MOD13Q1_006__250m_16_days_EVI_doy2013273_aid0001","_250m_16_days_EVI","aid0001",607,-0.0339,0.6321,"(-0.0339,0.6321)",0.2112,0.1166,0.0136,0.2854,0.503,0.1988,-0.0339,0.1258,12.1,21.2,16.4,7.8,57.6,0,37.1,167.5,11.7,17,"07","10","2013","2013",280,2.89037175789616,"In season","Very high",0.386103324058405,9.4861033240584
"981",2013-10-08,"MOD13Q1_006__250m_16_days_EVI_doy2013273_aid0001","_250m_16_days_EVI","aid0001",607,-0.0339,0.6321,"(-0.0339,0.6321)",0.2112,0.1166,0.0136,0.2854,0.503,0.1988,-0.0339,0.1258,8.1,27.1,17.9,10.2,63.55,0,31.7,181.52,13.4,20,"08","10","2013","2013",281,3.04452243772342,"In season","Very high",-3.68758887209389,15.3124111279061
"982",2013-10-09,"MOD13Q1_006__250m_16_days_EVI_doy2013273_aid0001","_250m_16_days_EVI","aid0001",607,-0.0339,0.6321,"(-0.0339,0.6321)",0.2112,0.1166,0.0136,0.2854,0.503,0.1988,-0.0339,0.1258,14.1,22,17.1,12.8,76.07,0,29.5,183.29,12.1,6,"09","10","2013","2013",282,1.94591014905531,"In season","Moderate",2.23953767480536,10.1395376748054
"983",2013-10-10,"MOD13Q1_006__250m_16_days_EVI_doy2013273_aid0001","_250m_16_days_EVI","aid0001",607,-0.0339,0.6321,"(-0.0339,0.6321)",0.2112,0.1166,0.0136,0.2854,0.503,0.1988,-0.0339,0.1258,12.1,24.1,16.8,12.4,77.43,0,24.1,143.71,5.1,2,"10","10","2013","2013",283,1.09861228866811,"In season","Low",0.167559641400633,12.1675596414006
"984",2013-10-11,"MOD13Q1_006__250m_16_days_EVI_doy2013273_aid0001","_250m_16_days_EVI","aid0001",607,-0.0339,0.6321,"(-0.0339,0.6321)",0.2112,0.1166,0.0136,0.2854,0.503,0.1988,-0.0339,0.1258,11.1,18.4,15.3,11.4,78.4,0,35.3,295.57,9.2,11,"11","10","2013","2013",284,2.484906649788,"In season","High",-0.903446295663613,6.39655370433639
"985",2013-10-12,"MOD13Q1_006__250m_16_days_EVI_doy2013273_aid0001","_250m_16_days_EVI","aid0001",607,-0.0339,0.6321,"(-0.0339,0.6321)",0.2112,0.1166,0.0136,0.2854,0.503,0.1988,-0.0339,0.1258,12,16.8,14.4,8.3,67.08,2.31,36.5,237.65,10.3,5,"12","10","2013","2013",285,1.79175946922805,"In season","Moderate",-0.073417268835577,4.72658273116442
"986",2013-10-13,"MOD13Q1_006__250m_16_days_EVI_doy2013273_aid0001","_250m_16_days_EVI","aid0001",607,-0.0339,0.6321,"(-0.0339,0.6321)",0.2112,0.1166,0.0136,0.2854,0.503,0.1988,-0.0339,0.1258,10.1,17,13.3,4.3,55.36,0.2,22.3,188,10,4,"13","10","2013","2013",286,1.6094379124341,"In season","Moderate",-2.04236768214653,4.85763231785347
"987",2013-10-14,"MOD13Q1_006__250m_16_days_EVI_doy2013273_aid0001","_250m_16_days_EVI","aid0001",607,-0.0339,0.6321,"(-0.0339,0.6321)",0.2112,0.1166,0.0136,0.2854,0.503,0.1988,-0.0339,0.1258,11.1,21.2,16.2,8.4,61.55,0.2,27.1,174.23,11.4,13,"14","10","2013","2013",287,2.63905732961526,"In season","High",-1.11033880262834,8.98966119737166
"988",2013-10-15,"MOD13Q1_006__250m_16_days_EVI_doy2013273_aid0001","_250m_16_days_EVI","aid0001",607,-0.0339,0.6321,"(-0.0339,0.6321)",0.2112,0.1166,0.0136,0.2854,0.503,0.1988,-0.0339,0.1258,10.1,22.1,16,9.3,65.75,0,20.5,216.05,13.6,51,"15","10","2013","2013",288,3.95124371858143,"In season","Very high",-2.17737192428376,9.82262807571624
"989",2013-10-16,"MOD13Q1_006__250m_16_days_EVI_doy2013273_aid0001","_250m_16_days_EVI","aid0001",607,-0.0339,0.6321,"(-0.0339,0.6321)",0.2112,0.1166,0.0136,0.2854,0.503,0.1988,-0.0339,0.1258,12.1,17.3,14.9,6.7,58.83,0,27.7,202.29,10.1,3,"16","10","2013","2013",289,1.38629436111989,"In season","Moderate",-0.243508341115545,4.95649165888446
"990",2013-10-17,"MOD13Q1_006__250m_16_days_EVI_doy2013289_aid0001","_250m_16_days_EVI","aid0001",597,-0.0237,0.5814,"(-0.0237,0.5814)",0.2093,0.118,0.0139,0.2814,0.5141,0.2007,-0.0237,0.1141,10.1,17.1,14.2,5.8,57.5,0,37.1,166.13,10.1,38,"17","10","2013","2013",290,3.66356164612965,"In season","Very high",-2.30878934712645,4.69121065287356
"991",2013-10-18,"MOD13Q1_006__250m_16_days_EVI_doy2013289_aid0001","_250m_16_days_EVI","aid0001",597,-0.0237,0.5814,"(-0.0237,0.5814)",0.2093,0.118,0.0139,0.2814,0.5141,0.2007,-0.0237,0.1141,12.1,20.1,16.3,8.3,59.34,0,46.4,158.83,10.1,23,"18","10","2013","2013",291,3.17805383034795,"In season","Very high",-0.373256236319218,7.62674376368078
"992",2013-10-19,"MOD13Q1_006__250m_16_days_EVI_doy2013289_aid0001","_250m_16_days_EVI","aid0001",597,-0.0237,0.5814,"(-0.0237,0.5814)",0.2093,0.118,0.0139,0.2814,0.5141,0.2007,-0.0237,0.1141,13.1,26.1,19.4,9.5,54.66,0,36.7,159.78,10.5,12,"19","10","2013","2013",292,2.56494935746154,"In season","High",0.56304969730339,13.5630496973034
"993",2013-10-20,"MOD13Q1_006__250m_16_days_EVI_doy2013289_aid0001","_250m_16_days_EVI","aid0001",597,-0.0237,0.5814,"(-0.0237,0.5814)",0.2093,0.118,0.0139,0.2814,0.5141,0.2007,-0.0237,0.1141,14.9,20.1,17.4,11.4,68.32,0,53.6,166.13,10,15,"20","10","2013","2013",293,2.77258872223978,"In season","Very high",2.30008715973862,7.50008715973862
"994",2013-10-21,"MOD13Q1_006__250m_16_days_EVI_doy2013289_aid0001","_250m_16_days_EVI","aid0001",597,-0.0237,0.5814,"(-0.0237,0.5814)",0.2093,0.118,0.0139,0.2814,0.5141,0.2007,-0.0237,0.1141,14,20.2,16.3,9.4,64.68,0.8,44.6,165.46,9.9,3,"21","10","2013","2013",294,1.38629436111989,"In season","Moderate",1.33781485698372,7.53781485698372
"995",2013-10-22,"MOD13Q1_006__250m_16_days_EVI_doy2013289_aid0001","_250m_16_days_EVI","aid0001",597,-0.0237,0.5814,"(-0.0237,0.5814)",0.2093,0.118,0.0139,0.2814,0.5141,0.2007,-0.0237,0.1141,12.9,19.2,16,8.6,62.05,0,23.2,189.88,11,14,"22","10","2013","2013",295,2.70805020110221,"In season","High",0.17619149503594,6.47619149503594
"996",2013-10-23,"MOD13Q1_006__250m_16_days_EVI_doy2013289_aid0001","_250m_16_days_EVI","aid0001",597,-0.0237,0.5814,"(-0.0237,0.5814)",0.2093,0.118,0.0139,0.2814,0.5141,0.2007,-0.0237,0.1141,15,24.1,18.9,12.4,66.67,0,44.3,170.04,10.5,25,"23","10","2013","2013",296,3.25809653802148,"In season","Very high",2.21517577989252,11.3151757798925
"997",2013-10-24,"MOD13Q1_006__250m_16_days_EVI_doy2013289_aid0001","_250m_16_days_EVI","aid0001",597,-0.0237,0.5814,"(-0.0237,0.5814)",0.2093,0.118,0.0139,0.2814,0.5141,0.2007,-0.0237,0.1141,16.9,28.1,21.4,13.3,61.26,0,29.5,205.08,16.7,30,"24","10","2013","2013",297,3.43398720448515,"In season","Very high",4.05472641755072,15.2547264175507
"998",2013-10-25,"MOD13Q1_006__250m_16_days_EVI_doy2013289_aid0001","_250m_16_days_EVI","aid0001",597,-0.0237,0.5814,"(-0.0237,0.5814)",0.2093,0.118,0.0139,0.2814,0.5141,0.2007,-0.0237,0.1141,14.1,21.1,17.4,13.6,79.01,0,25.9,216.14,9,20,"25","10","2013","2013",298,3.04452243772342,"In season","Very high",1.19480211400777,8.19480211400777
"999",2013-10-26,"MOD13Q1_006__250m_16_days_EVI_doy2013289_aid0001","_250m_16_days_EVI","aid0001",597,-0.0237,0.5814,"(-0.0237,0.5814)",0.2093,0.118,0.0139,0.2814,0.5141,0.2007,-0.0237,0.1141,16.1,24.1,20.3,15.9,76.69,0.2,33.5,190.57,10,12,"26","10","2013","2013",299,2.56494935746154,"In season","High",3.13536157526092,11.1353615752609
"1000",2013-10-27,"MOD13Q1_006__250m_16_days_EVI_doy2013289_aid0001","_250m_16_days_EVI","aid0001",597,-0.0237,0.5814,"(-0.0237,0.5814)",0.2093,0.118,0.0139,0.2814,0.5141,0.2007,-0.0237,0.1141,15.1,29.6,21.9,15.4,68.69,0,21,174.16,9.5,26,"27","10","2013","2013",300,3.29583686600433,"In season","Very high",2.07636350730743,16.5763635073074
"1001",2013-10-28,"MOD13Q1_006__250m_16_days_EVI_doy2013289_aid0001","_250m_16_days_EVI","aid0001",597,-0.0237,0.5814,"(-0.0237,0.5814)",0.2093,0.118,0.0139,0.2814,0.5141,0.2007,-0.0237,0.1141,14.7,21.1,18.1,14.5,79.89,0,25.9,260.04,8.2,15,"28","10","2013","2013",301,2.77258872223978,"In season","Very high",1.61776661614454,8.01776661614454
"1002",2013-10-29,"MOD13Q1_006__250m_16_days_EVI_doy2013289_aid0001","_250m_16_days_EVI","aid0001",597,-0.0237,0.5814,"(-0.0237,0.5814)",0.2093,0.118,0.0139,0.2814,0.5141,0.2007,-0.0237,0.1141,14.9,21.1,17.4,13.2,77.63,0,33.5,317.54,8.1,7,"29","10","2013","2013",302,2.07944154167984,"In season","Moderate",1.75952960776949,7.95952960776949
"1003",2013-10-30,"MOD13Q1_006__250m_16_days_EVI_doy2013289_aid0001","_250m_16_days_EVI","aid0001",597,-0.0237,0.5814,"(-0.0237,0.5814)",0.2093,0.118,0.0139,0.2814,0.5141,0.2007,-0.0237,0.1141,14,19,16.4,12.5,78.21,4.85,33.5,317.46,10,14,"30","10","2013","2013",303,2.70805020110221,"In season","High",0.80161118817953,5.80161118817953
"1004",2013-10-31,"MOD13Q1_006__250m_16_days_EVI_doy2013289_aid0001","_250m_16_days_EVI","aid0001",597,-0.0237,0.5814,"(-0.0237,0.5814)",0.2093,0.118,0.0139,0.2814,0.5141,0.2007,-0.0237,0.1141,13.1,17.1,15,12.4,84.34,21.76,29.7,294.5,8.4,21,"31","10","2013","2013",304,3.09104245335832,"In season","Very high",-0.156029936628084,3.84397006337192
"1005",2013-11-01,"MOD13Q1_006__250m_16_days_EVI_doy2013289_aid0001","_250m_16_days_EVI","aid0001",597,-0.0237,0.5814,"(-0.0237,0.5814)",0.2093,0.118,0.0139,0.2814,0.5141,0.2007,-0.0237,0.1141,15.1,21.2,18,14,78.02,9.4,40.7,168.43,10.2,18,"01","11","2013","2013",305,2.94443897916644,"In season","Very high",1.78656493934388,7.88656493934388
"1006",2013-11-02,"MOD13Q1_006__250m_16_days_EVI_doy2013305_aid0001","_250m_16_days_EVI","aid0001",609,-0.014,0.6104,"(-0.014,0.6104)",0.194,0.1042,0.0109,0.2684,0.4715,0.1844,-0.014,0.1133,15.1,24.5,19.1,12.1,64.98,0,29.5,186.04,10,9,"02","11","2013","2013",306,2.30258509299405,"In season","High",1.72935452209268,11.1293545220927
"1007",2013-11-03,"MOD13Q1_006__250m_16_days_EVI_doy2013305_aid0001","_250m_16_days_EVI","aid0001",609,-0.014,0.6104,"(-0.014,0.6104)",0.194,0.1042,0.0109,0.2684,0.4715,0.1844,-0.014,0.1133,15,24.7,18.5,13,71.27,0,27.7,223.57,20,9,"03","11","2013","2013",307,2.30258509299405,"In season","High",1.57229751761556,11.2722975176156
"1008",2013-11-04,"MOD13Q1_006__250m_16_days_EVI_doy2013305_aid0001","_250m_16_days_EVI","aid0001",609,-0.014,0.6104,"(-0.014,0.6104)",0.194,0.1042,0.0109,0.2684,0.4715,0.1844,-0.014,0.1133,13.2,26.5,19.4,14.4,74.14,0,28,183.71,11.4,13,"04","11","2013","2013",308,2.63905732961526,"In season","High",-0.284647368090228,13.0153526319098
"1009",2013-11-05,"MOD13Q1_006__250m_16_days_EVI_doy2013305_aid0001","_250m_16_days_EVI","aid0001",609,-0.014,0.6104,"(-0.014,0.6104)",0.194,0.1042,0.0109,0.2684,0.4715,0.1844,-0.014,0.1133,16,23.4,18.7,14,74.66,1,27.7,203.33,11.8,30,"05","11","2013","2013",309,3.43398720448515,"In season","Very high",2.45847857097255,9.85847857097255
"1010",2013-11-06,"MOD13Q1_006__250m_16_days_EVI_doy2013305_aid0001","_250m_16_days_EVI","aid0001",609,-0.014,0.6104,"(-0.014,0.6104)",0.194,0.1042,0.0109,0.2684,0.4715,0.1844,-0.014,0.1133,14.1,19,16.3,11.2,73.1,1.04,46.4,307.96,9.8,6,"06","11","2013","2013",310,1.94591014905531,"In season","Moderate",0.50163404080115,5.40163404080115
"1011",2013-11-07,"MOD13Q1_006__250m_16_days_EVI_doy2013305_aid0001","_250m_16_days_EVI","aid0001",609,-0.014,0.6104,"(-0.014,0.6104)",0.194,0.1042,0.0109,0.2684,0.4715,0.1844,-0.014,0.1133,13.1,20.1,16.5,10.1,66.75,0.2,29.5,271.64,10.1,13,"07","11","2013","2013",311,2.63905732961526,"In season","High",-0.555222252607182,6.44477774739282
"1012",2013-11-08,"MOD13Q1_006__250m_16_days_EVI_doy2013305_aid0001","_250m_16_days_EVI","aid0001",609,-0.014,0.6104,"(-0.014,0.6104)",0.194,0.1042,0.0109,0.2684,0.4715,0.1844,-0.014,0.1133,12.1,21.1,16.8,10.2,66.85,0,20.5,164.13,10.1,13,"08","11","2013","2013",312,2.63905732961526,"In season","High",-1.6121316032552,7.3878683967448
"1013",2013-11-09,"MOD13Q1_006__250m_16_days_EVI_doy2013305_aid0001","_250m_16_days_EVI","aid0001",609,-0.014,0.6104,"(-0.014,0.6104)",0.194,0.1042,0.0109,0.2684,0.4715,0.1844,-0.014,0.1133,15,20.4,17.5,11.3,68.13,1.2,37.1,171.75,10,6,"09","11","2013","2013",313,1.94591014905531,"In season","Moderate",1.23086469485434,6.63086469485434
"1014",2013-11-10,"MOD13Q1_006__250m_16_days_EVI_doy2013305_aid0001","_250m_16_days_EVI","aid0001",609,-0.014,0.6104,"(-0.014,0.6104)",0.194,0.1042,0.0109,0.2684,0.4715,0.1844,-0.014,0.1133,15,25.7,20.3,10.4,54.81,0,40.7,183.79,NA,12,"10","11","2013","2013",314,2.56494935746154,"In season","High",1.17372534771869,11.8737253477187
"1015",2013-11-11,"MOD13Q1_006__250m_16_days_EVI_doy2013305_aid0001","_250m_16_days_EVI","aid0001",609,-0.014,0.6104,"(-0.014,0.6104)",0.194,0.1042,0.0109,0.2684,0.4715,0.1844,-0.014,0.1133,16.9,28,21.8,10.9,51.69,0,39.2,186.42,20,25,"11","11","2013","2013",315,3.25809653802148,"In season","Very high",3.01640906133509,14.1164090613351
"1016",2013-11-12,"MOD13Q1_006__250m_16_days_EVI_doy2013305_aid0001","_250m_16_days_EVI","aid0001",609,-0.014,0.6104,"(-0.014,0.6104)",0.194,0.1042,0.0109,0.2684,0.4715,0.1844,-0.014,0.1133,15.1,25.1,20.7,14.3,67.34,0,20.5,234.39,13.3,42,"12","11","2013","2013",316,3.76120011569356,"In season","Very high",1.15887454170079,11.1588745417008
"1017",2013-11-13,"MOD13Q1_006__250m_16_days_EVI_doy2013305_aid0001","_250m_16_days_EVI","aid0001",609,-0.014,0.6104,"(-0.014,0.6104)",0.194,0.1042,0.0109,0.2684,0.4715,0.1844,-0.014,0.1133,15.1,24.1,18.9,14.5,76.42,0.2,25.9,237.67,9.8,13,"13","11","2013","2013",317,2.63905732961526,"In season","High",1.10108049481304,10.101080494813
"1018",2013-11-14,"MOD13Q1_006__250m_16_days_EVI_doy2013305_aid0001","_250m_16_days_EVI","aid0001",609,-0.014,0.6104,"(-0.014,0.6104)",0.194,0.1042,0.0109,0.2684,0.4715,0.1844,-0.014,0.1133,15,22.1,18.1,11.9,67.55,0.8,35.3,253.35,10,14,"14","11","2013","2013",318,2.70805020110221,"In season","High",0.94298562666909,8.04298562666909
"1019",2013-11-15,"MOD13Q1_006__250m_16_days_EVI_doy2013305_aid0001","_250m_16_days_EVI","aid0001",609,-0.014,0.6104,"(-0.014,0.6104)",0.194,0.1042,0.0109,0.2684,0.4715,0.1844,-0.014,0.1133,14.1,23.1,17.9,13.1,75,13.72,42.5,173.13,8.9,10,"15","11","2013","2013",319,2.39789527279837,"In season","High",-0.0154513567338217,8.98454864326618
"1020",2013-11-16,"MOD13Q1_006__250m_16_days_EVI_doy2013305_aid0001","_250m_16_days_EVI","aid0001",609,-0.014,0.6104,"(-0.014,0.6104)",0.194,0.1042,0.0109,0.2684,0.4715,0.1844,-0.014,0.1133,14,17,15.4,13.3,87.21,54.96,24.1,170.79,8.3,1,"16","11","2013","2013",320,0.693147180559945,"In season","Low",-0.17427174939845,2.82572825060155
"1021",2013-11-17,"MOD13Q1_006__250m_16_days_EVI_doy2013305_aid0001","_250m_16_days_EVI","aid0001",609,-0.014,0.6104,"(-0.014,0.6104)",0.194,0.1042,0.0109,0.2684,0.4715,0.1844,-0.014,0.1133,16,22.1,18.5,14.2,76.85,4.2,36.6,175.21,9.3,6,"17","11","2013","2013",321,1.94591014905531,"In season","Moderate",1.76648315467246,7.86648315467247
"1022",2013-11-18,"MOD13Q1_006__250m_16_days_EVI_doy2013321_aid0001","_250m_16_days_EVI","aid0001",603,-0.0387,0.6593,"(-0.0387,0.6593)",0.2003,0.119,0.0142,0.2758,0.5121,0.182,-0.0387,0.1105,15.1,29.1,22,12.7,57.51,0,31.7,171.04,11.3,8,"18","11","2013","2013",322,2.19722457733622,"In season","High",0.806772061476156,14.8067720614762
"1023",2013-11-19,"MOD13Q1_006__250m_16_days_EVI_doy2013321_aid0001","_250m_16_days_EVI","aid0001",603,-0.0387,0.6593,"(-0.0387,0.6593)",0.2003,0.119,0.0142,0.2758,0.5121,0.182,-0.0387,0.1105,15.1,27.1,20.5,14.6,69.86,0,37.7,295.82,11.1,7,"19","11","2013","2013",323,2.07944154167984,"In season","Moderate",0.746553677009878,12.7465536770099
"1024",2013-11-20,"MOD13Q1_006__250m_16_days_EVI_doy2013321_aid0001","_250m_16_days_EVI","aid0001",603,-0.0387,0.6593,"(-0.0387,0.6593)",0.2003,0.119,0.0142,0.2758,0.5121,0.182,-0.0387,0.1105,15.1,22.1,18.7,12.4,68.28,3.2,31.7,245.88,10,5,"20","11","2013","2013",324,1.79175946922805,"In season","Moderate",0.685786707270873,7.68578670727087
"1025",2013-11-21,"MOD13Q1_006__250m_16_days_EVI_doy2013321_aid0001","_250m_16_days_EVI","aid0001",603,-0.0387,0.6593,"(-0.0387,0.6593)",0.2003,0.119,0.0142,0.2758,0.5121,0.182,-0.0387,0.1105,13.1,24,18.5,10.5,61,0,31.7,180.79,10.8,10,"21","11","2013","2013",325,2.39789527279837,"In season","High",-1.37556888841663,9.52443111158337
"1026",2013-11-22,"MOD13Q1_006__250m_16_days_EVI_doy2013321_aid0001","_250m_16_days_EVI","aid0001",603,-0.0387,0.6593,"(-0.0387,0.6593)",0.2003,0.119,0.0142,0.2758,0.5121,0.182,-0.0387,0.1105,12.2,23.2,18.6,12.7,69.41,0,38.9,191.3,12.2,11,"22","11","2013","2013",326,2.484906649788,"In season","High",-2.33751513967117,8.66248486032883
"1027",2013-11-23,"MOD13Q1_006__250m_16_days_EVI_doy2013321_aid0001","_250m_16_days_EVI","aid0001",603,-0.0387,0.6593,"(-0.0387,0.6593)",0.2003,0.119,0.0142,0.2758,0.5121,0.182,-0.0387,0.1105,17,25.1,21,12.4,58.84,0,40.3,175.42,10,16,"23","11","2013","2013",327,2.83321334405622,"In season","Very high",2.39998986866587,10.4999898686659
"1028",2013-11-24,"MOD13Q1_006__250m_16_days_EVI_doy2013321_aid0001","_250m_16_days_EVI","aid0001",603,-0.0387,0.6593,"(-0.0387,0.6593)",0.2003,0.119,0.0142,0.2758,0.5121,0.182,-0.0387,0.1105,17,32.3,24.3,13.7,53.8,0,22.3,197.09,NA,11,"24","11","2013","2013",328,2.484906649788,"In season","High",2.33699049965735,17.6369904996574
"1029",2013-11-25,"MOD13Q1_006__250m_16_days_EVI_doy2013321_aid0001","_250m_16_days_EVI","aid0001",603,-0.0387,0.6593,"(-0.0387,0.6593)",0.2003,0.119,0.0142,0.2758,0.5121,0.182,-0.0387,0.1105,17,23.1,20.2,15.5,74.99,0,27.7,261.09,9.7,3,"25","11","2013","2013",329,1.38629436111989,"In season","Moderate",2.27353111636614,8.37353111636614
"1030",2013-11-26,"MOD13Q1_006__250m_16_days_EVI_doy2013321_aid0001","_250m_16_days_EVI","aid0001",603,-0.0387,0.6593,"(-0.0387,0.6593)",0.2003,0.119,0.0142,0.2758,0.5121,0.182,-0.0387,0.1105,14.2,21.1,18.2,12.6,70.49,1,35.3,191.73,9.7,21,"26","11","2013","2013",330,3.09104245335832,"In season","Very high",-0.590343918144894,6.30965608185511
"1031",2013-11-27,"MOD13Q1_006__250m_16_days_EVI_doy2013321_aid0001","_250m_16_days_EVI","aid0001",603,-0.0387,0.6593,"(-0.0387,0.6593)",0.2003,0.119,0.0142,0.2758,0.5121,0.182,-0.0387,0.1105,16,21.1,18.2,8.8,54.37,0,50,164.96,10.1,17,"27","11","2013","2013",331,2.89037175789616,"In season","Very high",1.14540975918711,6.24540975918711
"1032",2013-11-28,"MOD13Q1_006__250m_16_days_EVI_doy2013321_aid0001","_250m_16_days_EVI","aid0001",603,-0.0387,0.6593,"(-0.0387,0.6593)",0.2003,0.119,0.0142,0.2758,0.5121,0.182,-0.0387,0.1105,14.1,28.1,20.9,10.2,51.52,0,44.6,174.68,13.3,14,"28","11","2013","2013",332,2.70805020110221,"In season","High",-0.819163488574985,13.180836511425
"1033",2013-11-29,"MOD13Q1_006__250m_16_days_EVI_doy2013321_aid0001","_250m_16_days_EVI","aid0001",603,-0.0387,0.6593,"(-0.0387,0.6593)",0.2003,0.119,0.0142,0.2758,0.5121,0.182,-0.0387,0.1105,17,25.1,20.5,13.4,64.48,0,49.1,187.38,11.2,19,"29","11","2013","2013",333,2.99573227355399,"In season","Very high",2.0159807016317,10.1159807016317
"1034",2013-11-30,"MOD13Q1_006__250m_16_days_EVI_doy2013321_aid0001","_250m_16_days_EVI","aid0001",603,-0.0387,0.6593,"(-0.0387,0.6593)",0.2003,0.119,0.0142,0.2758,0.5121,0.182,-0.0387,0.1105,16.9,22.1,19.1,12,64.09,0,51.8,160.63,10,14,"30","11","2013","2013",334,2.70805020110221,"In season","High",1.85088669287001,7.05088669287001
"1035",2013-12-01,"MOD13Q1_006__250m_16_days_EVI_doy2013321_aid0001","_250m_16_days_EVI","aid0001",603,-0.0387,0.6593,"(-0.0387,0.6593)",0.2003,0.119,0.0142,0.2758,0.5121,0.182,-0.0387,0.1105,12.2,29.1,22.1,10.4,48.65,0,48.2,170.77,10,15,"01","12","2013","2013",335,2.77258872223978,"In season","Very high",-2.91440115179717,13.9855988482028
"1036",2013-12-02,"MOD13Q1_006__250m_16_days_EVI_doy2013321_aid0001","_250m_16_days_EVI","aid0001",603,-0.0387,0.6593,"(-0.0387,0.6593)",0.2003,0.119,0.0142,0.2758,0.5121,0.182,-0.0387,0.1105,17.1,31.1,22.5,12.8,55.91,1,29.5,200.05,22,4,"02","12","2013","2013",336,1.6094379124341,"In season","Moderate",1.92016153069302,15.920161530693
"1037",2013-12-03,"MOD13Q1_006__250m_16_days_EVI_doy2013321_aid0001","_250m_16_days_EVI","aid0001",603,-0.0387,0.6593,"(-0.0387,0.6593)",0.2003,0.119,0.0142,0.2758,0.5121,0.182,-0.0387,0.1105,15.5,22.1,19.5,14.5,73.88,0.8,33.1,297.5,9.7,1,"03","12","2013","2013",337,0.693147180559945,"In season","Low",0.254619103403439,6.85461910340344
"1038",2013-12-04,"MOD13Q1_006__250m_16_days_EVI_doy2013337_aid0001","_250m_16_days_EVI","aid0001",601,-0.0245,0.5857,"(-0.0245,0.5857)",0.1966,0.1139,0.013,0.2721,0.5145,0.1793,-0.0245,0.1087,15.3,23.1,18.2,12.7,71,1.4,38.7,177.05,10.5,12,"04","12","2013","2013",338,2.56494935746154,"In season","High",-0.0109840706030386,7.78901592939696
"1039",2013-12-05,"MOD13Q1_006__250m_16_days_EVI_doy2013337_aid0001","_250m_16_days_EVI","aid0001",601,-0.0245,0.5857,"(-0.0245,0.5857)",0.1966,0.1139,0.013,0.2721,0.5145,0.1793,-0.0245,0.1087,15.1,22.1,18.4,9.5,56.37,0,51.6,173.58,11,15,"05","12","2013","2013",339,2.77258872223978,"In season","Very high",-0.276603628263553,6.72339637173645
"1040",2013-12-06,"MOD13Q1_006__250m_16_days_EVI_doy2013337_aid0001","_250m_16_days_EVI","aid0001",601,-0.0245,0.5857,"(-0.0245,0.5857)",0.1966,0.1139,0.013,0.2721,0.5145,0.1793,-0.0245,0.1087,16.9,29.1,21.7,11.2,52.49,0,51.8,157.21,11.2,14,"06","12","2013","2013",340,2.70805020110221,"In season","High",1.45780479348476,13.6578047934848
"1041",2013-12-07,"MOD13Q1_006__250m_16_days_EVI_doy2013337_aid0001","_250m_16_days_EVI","aid0001",601,-0.0245,0.5857,"(-0.0245,0.5857)",0.1966,0.1139,0.013,0.2721,0.5145,0.1793,-0.0245,0.1087,17.1,31.1,23.5,12,49.92,0,42.5,169.96,10,18,"07","12","2013","2013",341,2.94443897916644,"In season","Very high",1.59228555770478,15.5922855577048
"1042",2013-12-08,"MOD13Q1_006__250m_16_days_EVI_doy2013337_aid0001","_250m_16_days_EVI","aid0001",601,-0.0245,0.5857,"(-0.0245,0.5857)",0.1966,0.1139,0.013,0.2721,0.5145,0.1793,-0.0245,0.1087,16,30.7,22.8,13.7,57.5,0,40.7,192.13,10,11,"08","12","2013","2013",342,2.484906649788,"In season","High",0.426883027459358,15.1268830274594
"1043",2013-12-09,"MOD13Q1_006__250m_16_days_EVI_doy2013337_aid0001","_250m_16_days_EVI","aid0001",601,-0.0245,0.5857,"(-0.0245,0.5857)",0.1966,0.1139,0.013,0.2721,0.5145,0.1793,-0.0245,0.1087,16.1,28.1,23,15.3,62.75,0,27.7,194.57,10.7,17,"09","12","2013","2013",343,2.89037175789616,"In season","Very high",0.461641565811366,12.4616415658114
